	IMR90_iCherry	IMR90_iCherry	IMR90_iCherry	IMR90_iRAS	IMR90_iRAS	IMR90_iRAS
8154962	5.83037	5.54418	5.67995	6.33047	6.18667	6.46179
8154973	2.53355	2.40941	2.54163	2.51385	2.50764	2.54463
8154979	2.54164	2.49405	2.5879	2.51813	2.50481	2.50481
8154981	4.65003	4.56042	4.61693	4.70317	4.7263	5.08362
8155024	2.74132	2.86049	2.76622	2.91709	2.65023	2.68595
8155026	2.31843	2.29457	2.25068	2.34895	2.42768	2.33344
8155048	5.2881	5.3959	5.36224	5.50415	5.66558	5.79398
8155062	6.53836	6.66019	6.56034	6.77099	6.85368	6.80398
8155073	4.69172	4.81169	4.88588	4.86789	4.65571	4.78321
8155081	2.32239	2.54795	2.43312	2.4305	2.39949	2.2862
8155083	3.52207	3.65101	3.40976	4.6071	4.06675	3.90359
8155096	6.94297	7.0446	6.80495	6.84708	7.03676	7.23096
8155110	5.87753	6.08497	6.01976	6.04348	6.04143	5.99918
8155121	5.41542	5.69511	5.64775	5.22501	5.0953	5.35207
8155148	3.76551	3.58561	4.03093	3.67219	3.30799	3.57597
8155167	3.28356	3.2843	3.40352	3.58899	3.61468	3.22066
8155169	7.17407	7.37537	7.22444	5.70686	6.06019	5.88166
8155192	7.86123	8.01312	8.03836	6.74935	7.10529	7.05762
8155200	2.50459	2.55448	2.64359	2.69856	2.43094	2.46467
8155203	6.88269	6.93803	6.79299	6.41979	6.45828	6.57994
8155212	2.3225	2.21251	2.35018	2.38404	2.35307	2.34749
8155214	4.0435	3.7481	3.71724	2.91967	3.18759	3.21814
8155234	4.47691	4.68867	4.36495	4.35594	4.56824	4.64052
8155246	2.88841	2.6953	2.74195	2.98232	2.77292	2.81712
8155248	2.33497	2.79179	1.78823	2.27552	2.28186	2.01294
8155250	5.47686	5.5314	5.47783	5.42301	5.30936	5.40696
8155265	2.35413	2.4512	2.39302	2.39511	2.50916	2.49321
8155268	5.47164	5.49047	5.58829	5.1341	5.13871	5.13064
8155284	2.8587	2.56468	2.69372	2.77579	2.73766	2.76559
8155301	2.99068	2.85587	2.94823	2.93568	2.72547	2.79484
8155312	5.73136	5.69876	5.71622	5.82175	5.95092	6.01248
8155323	2.56749	2.49469	2.52027	2.54861	2.7686	2.66337
8155325	2.40887	2.30261	2.40484	2.49899	2.53696	2.47618
8155327	5.2121	5.47585	5.56673	5.3373	4.99192	5.4999
8155332	6.41757	5.75782	6.31366	6.13991	6.14383	6.23306
8155336	2.57616	2.45757	2.48173	2.42312	2.49919	2.58464
8155338	2.26684	2.3749	2.37439	2.40212	2.37901	2.32644
8155340	2.68283	2.78686	2.64199	2.64601	2.67276	2.68519
8155345	2.85178	3.00605	2.95769	2.98922	3.10725	2.96195
8155349	2.64645	2.72896	2.6143	2.59211	2.65161	2.66747
8155354	2.65592	2.74467	2.7313	2.78282	2.87837	2.71691
8155359	2.42423	2.48059	2.39174	2.35255	2.34232	2.3199
8155369	2.26684	2.3749	2.37439	2.40212	2.37901	2.32644
8155371	2.65543	2.72717	2.59602	2.6438	2.72475	2.68546
8155376	2.65042	2.79288	2.70511	2.76503	2.86772	2.69976
8155383	2.66573	2.73176	2.59932	2.64163	2.70825	2.69191
8155388	2.70423	2.85424	2.77115	2.7874	2.87338	2.74755
8155393	3.86812	3.95453	3.64907	4.04498	4.06147	4.07973
8155397	2.62239	2.69279	2.57682	2.58252	2.58779	2.63507
8155414	2.36768	2.26551	2.24903	2.18093	2.50144	2.20699
8155418	2.44636	2.43961	2.50366	2.52087	2.52248	2.59855
8155422	5.91166	6.01202	5.92501	6.1311	6.00241	5.90668
8155440	4.17833	4.05989	4.29999	4.34121	4.36666	4.16693
8155442	2.77104	2.84344	2.77258	2.83481	2.9782	2.9177
8155451	2.71891	2.87618	2.80125	2.62329	2.58481	2.55837
8155453	3.29022	3.2445	2.88477	3.17506	3.46961	3.04169
8155455	2.78054	3.14462	2.84752	3.03772	3.03569	2.78874
8155458	4.68771	4.3744	4.42438	4.69598	4.60813	4.43949
8155460	2.61029	2.67437	2.61505	2.5863	2.60684	2.6828
8155487	7.32449	7.38621	7.58481	8.30259	8.18409	8.10619
8155490	5.40921	5.40554	4.98193	5.68579	5.6229	5.70564
8155493	3.54202	3.30354	3.10067	3.67657	4.00577	3.2735
8155497	4.27467	4.20542	4.29053	4.22605	4.29942	4.26624
8155501	3.07732	3.223	3.17489	3.18253	3.21229	3.26507
8155503	2.84859	3.05968	3.00629	2.91567	2.9569	2.92879
8155508	2.5629	2.13264	2.42371	2.06258	2.37519	2.27881
8155510	4.37762	4.35597	4.37529	4.34575	4.43765	4.43016
8155514	2.9096	2.95751	2.96717	2.97358	2.97814	2.9084
8155516	2.80795	3.01357	2.84401	2.92623	3.0102	2.89017
8155519	3.54202	3.30354	3.10067	3.67657	4.00577	3.2735
8155521	4.38772	3.85054	4.565	4.24579	4.1644	4.65443
8155525	2.87999	3.17206	2.96748	3.08811	3.09287	3.02726
8155528	2.39879	2.3682	2.32125	2.30201	2.36563	2.27869
8155530	3.89245	3.95463	4.11503	4.50901	4.36061	4.3707
8155537	3.06493	3.18047	3.15625	3.12582	3.19034	3.15888
8155540	2.36906	2.33706	2.24206	2.22775	2.25812	2.36653
8155547	3.4936	3.64952	3.61093	3.56865	3.60654	3.73656
8155550	4.05877	4.17668	3.8301	4.13426	4.22419	4.26581
8155554	2.81331	2.84922	2.77362	2.77174	2.93534	2.86476
8155563	3.81985	3.92195	3.94419	3.52022	3.48422	3.56187
8155567	3.54202	3.30354	3.10067	3.67657	4.00577	3.2735
8155569	3.65694	3.46818	4.25362	3.82155	3.5314	3.89153
8155572	3.3333	3.19967	3.64441	3.32859	3.2174	3.32572
8155574	2.60158	2.68688	2.57381	2.58934	2.59091	2.64162
8155591	2.33368	2.32069	2.34746	2.25364	2.34053	2.28282
8155596	4.97284	5.13435	5.14869	5.23765	5.44917	5.08545
8155598	2.59377	2.74865	2.55544	2.38396	2.66638	2.5829
8155600	2.59377	2.74865	2.55544	2.38396	2.66638	2.5829
8155602	2.5169	2.56272	2.47051	2.45767	2.46814	2.50454
8155627	2.57218	2.64325	2.60405	2.67429	2.63967	2.67966
8155630	4.5331	4.63891	4.65262	4.26408	4.14848	4.17366
8155634	2.16923	2.13419	2.14372	2.07273	2.25038	2.03449
8155636	6.11592	6.13033	6.08853	6.29603	6.27678	6.07148
8155661	4.2083	4.2186	4.18877	4.26625	4.45648	4.22613
8155665	3.29633	3.50114	3.11748	2.67086	2.65306	2.77568
8155673	2.28717	2.29619	2.20697	2.37908	2.41963	2.36997
8155696	5.79699	5.8461	5.95661	5.34636	5.37125	5.43001
8155699	5.89402	5.83924	5.8222	5.77435	5.83556	5.80921
8155707	4.49474	4.56033	4.34723	3.69053	4.44259	4.48845
8155734	2.73591	2.64575	2.71102	2.738	2.99808	2.67062
8155747	2.30393	2.31755	2.35169	2.51759	2.5384	2.50068
8155754	3.27039	3.11886	3.20436	2.9921	3.08744	3.21999
8155770	6.13675	6.00613	5.75249	6.11141	6.33862	6.28449
8155794	4.29314	3.99639	4.44903	3.82947	4.07609	3.76528
8155802	2.62359	2.56843	2.55227	2.57771	2.55316	2.67713
8155824	2.34889	2.32447	2.20157	2.24377	2.40376	2.2839
8155847	2.17024	2.35509	2.44556	2.63743	2.31884	2.33931
8155849	9.82304	9.8639	9.88055	8.09386	8.79666	8.83797
8155864	2.87938	2.92203	2.89526	2.83634	2.89364	2.9405
8155877	2.56031	2.53774	2.40575	2.67284	2.6078	2.62646
8155881	2.06889	2.1203	1.96103	1.95164	1.96103	1.95469
8155883	4.97846	4.99675	4.60088	4.7402	5.03084	4.82958
8155896	2.04124	2.13669	2.03978	2.02713	2.13887	2.02831
8155898	4.64407	4.57988	4.7683	4.69481	4.75763	4.413
8155930	2.74854	2.83078	2.72007	2.58439	2.59026	2.52484
8155942	5.37167	5.35806	5.32346	5.39633	5.39108	5.4583
8155944	2.15674	2.04693	2.20703	2.44933	2.48277	2.3617
8155946	5.05171	4.94377	4.9822	5.70533	5.60733	5.71743
8156022	2.77512	2.51438	2.4915	2.51307	2.63646	2.5207
8156024	2.36243	2.42865	2.45888	2.50334	2.35773	2.4818
8156026	3.9346	3.72359	3.84844	3.45928	3.3851	3.22501
8156043	6.37003	6.25157	6.54569	4.73439	5.62301	5.88159
8156052	2.14765	2.23964	2.00854	2.13782	2.28425	2.1577
8156054	2.13907	2.08489	2.07973	2.12595	2.28922	2.05361
8156056	2.07891	2.08985	2.18793	2.01202	2.1828	1.96049
8156058	2.86009	2.99519	2.93924	3.0729	3.00199	3.14953
8156060	6.11803	6.22918	6.15724	6.12166	5.90082	5.60941
8156082	2.286	2.34539	2.0556	2.5264	2.14486	2.45706
8156084	2.14004	2.13589	1.92854	1.97769	2.01856	1.98523
8156086	2.05254	2.30525	2.15266	2.21149	2.22106	1.93081
8156088	2.67101	2.91947	2.57291	2.67297	2.52305	2.6384
8156090	2.38947	2.41274	2.55775	2.46807	2.69468	2.3688
8156098	2.28367	2.40718	2.45301	2.29126	2.36989	2.38793
8156103	2.70972	2.40319	2.51166	2.41746	2.49283	2.59555
8156110	2.41741	2.33429	2.37652	2.29735	2.4493	2.42488
8156112	3.18834	2.87621	2.84675	2.93567	2.90047	2.78713
8156116	3.24654	3.18175	3.42634	3.00188	2.94925	3.11409
8156126	2.92807	3.08671	3.03619	2.69289	2.64444	2.69897
8156132	2.22388	2.14816	2.0289	2.11393	2.26895	1.96552
8156134	2.52524	2.47974	2.40513	2.38947	2.36009	2.52961
8156160	4.80545	4.17597	4.09828	4.9277	4.26863	5.09239
8156164	5.0101	4.50285	4.58104	4.36051	4.65817	4.48966
8156167	6.18975	5.9168	5.92312	6.16587	6.16671	6.01607
8156192	2.76691	2.32235	2.43154	2.44159	2.43406	2.2704
8156194	2.69444	2.68929	2.77506	2.66238	2.91439	2.76169
8156196	3.12232	3.30329	3.04503	3.18481	3.33395	3.18132
8156199	3.2549	3.09035	3.35107	3.02504	3.12598	2.9026
8156228	7.46746	7.56585	7.72625	6.85145	7.06034	7.25489
8156240	3.05355	2.97604	3.10951	2.93136	2.9736	2.83505
8156247	2.76433	2.58989	2.69635	2.82741	2.79591	2.81628
8156253	2.89359	2.38041	2.34727	2.51615	2.78061	2.77628
8156257	2.9723	2.89886	2.85838	2.9776	3.07597	2.9526
8156261	2.76157	2.99207	2.61873	2.78738	2.69889	3.09189
8156263	8.31639	8.41442	8.35401	8.16483	8.05424	8.05099
8156274	3.2408	2.99842	3.29426	3.12489	3.00511	3.13648
8156278	6.05921	6.09401	6.1165	5.83777	5.78571	5.85029
8156290	7.25715	7.16035	7.39121	7.27357	6.66021	6.58555
8156295	6.10226	6.11587	5.99603	6.48466	6.23137	6.10116
8156309	3.41571	3.22433	3.38682	3.46003	3.35713	3.5466
8156319	5.69401	5.78139	5.73896	5.95463	5.83496	5.98747
8156321	3.11329	2.98996	3.07248	2.94103	3.07851	2.97671
8156337	2.13362	2.12367	2.04995	2.00079	2.20893	2.12297
8156339	2.03372	2.04985	1.93186	1.92016	1.9724	1.93693
8156341	3.23917	3.5058	3.14504	3.02899	2.98072	2.97265
8156354	2.01391	2.15011	1.8817	1.924	2.12153	1.91817
8156356	2.03544	1.95811	1.98184	1.9	1.92065	1.90331
8156358	5.19965	5.22066	5.15476	5.1711	5.32348	5.57797
8156360	2.36828	2.31121	2.35786	2.17815	2.34277	2.45998
8156371	3.0004	2.96067	2.69691	2.94037	2.75326	2.8956
8156373	2.91347	3.01649	2.93409	3.26263	2.93544	2.84225
8156393	3.07567	2.97315	3.13026	3.07153	3.14538	3.15041
8156404	5.94578	5.89397	5.79295	6.93859	6.95051	6.89148
8156415	3.07857	3.00277	3.07531	3.15996	3.11118	3.07934
8156450	2.16961	2.2152	2.28493	2.12346	2.19357	2.12385
8156452	5.99084	6.04772	6.00355	5.98859	5.88121	6.02337
8156476	6.01935	6.47138	6.15883	6.28027	6.19924	6.19512
8156506	4.1543	4.1045	4.20469	3.90613	3.89675	4.12242
8156519	2.30856	2.24511	2.18013	2.33611	2.26232	2.2873
8156521	2.47895	2.27085	2.33928	2.43889	2.50171	2.45335
8156523	2.95582	2.75471	2.72794	2.94532	3.06444	2.81735
8156525	2.05363	2.10964	1.9469	1.91501	2.10149	2.12781
8156529	2.55476	2.61923	2.89014	2.6134	2.51784	2.5162
8156538	6.93609	7.24042	7.25122	7.06048	7.16401	7.24387
8156547	2.14786	2.28145	2.34697	2.41202	2.37427	2.4029
8156549	3.226	3.3946	3.31695	3.45801	3.30324	3.31049
8156569	4.08555	3.89853	3.91829	4.13507	4.16221	4.05042
8156571	2.92455	3.63112	2.76215	2.80048	2.41311	2.68048
8156573	2.19714	2.08498	2.05387	2.03994	2.36357	2.05112
8156575	6.44383	6.41061	6.48803	6.76313	6.75345	6.75197
8156577	3.45083	3.46236	3.34168	3.29739	3.34862	3.30969
8156579	2.17273	2.22691	2.07068	2.18577	2.18146	2.18972
8156581	4.63948	4.73135	4.6127	4.47603	4.50874	4.62562
8156599	3.23901	2.86484	2.92348	3.18252	3.29556	2.98854
8156601	7.43806	7.48211	7.34983	7.2755	7.17154	7.17536
8156604	5.69521	5.97646	5.89591	5.74689	5.71633	5.37625
8156610	4.69513	4.63638	4.48647	4.41808	4.71668	4.60819
8156620	3.72508	3.55812	3.82371	3.75686	3.64296	3.76823
8156633	2.95596	2.94116	2.88232	2.89484	2.72913	3.1064
8156688	3.89085	3.65222	3.83454	3.4104	3.89776	3.70416
8156706	6.25459	6.20092	6.12851	5.85302	6.03729	6.38318
8156718	7.12117	7.17886	7.13315	7.00289	6.9219	6.81989
8156743	3.37345	3.22421	3.50328	3.45718	3.75031	3.37653
8156748	2.33231	2.49656	2.13752	2.19559	2.36157	2.07276
8156750	7.05743	7.06215	7.16458	7.17539	7.03316	7.24929
8156759	2.12993	2.18963	2.23331	2.11313	2.1246	2.20406
8156761	5.74444	5.58584	5.39596	5.4234	5.85252	6.13923
8156770	4.60301	4.61889	4.33023	3.60471	3.71081	3.98849
8156783	6.76819	6.49781	6.70387	4.27133	4.86883	5.09389
8156826	8.41579	8.33081	8.37835	8.98164	8.82985	8.71053
8156838	8.42175	8.14486	8.28563	8.57112	8.7728	8.78105
8156844	2.46493	2.30287	2.48583	2.44305	2.40453	2.36659
8156846	4.59578	4.31356	4.50625	4.50958	4.20407	4.59178
8156848	3.98957	4.29809	4.24929	5.16902	5.30284	5.29851
8156861	5.25236	5.41731	5.36332	5.50311	5.52788	5.2306
8156873	4.78093	4.80227	4.7148	4.79882	4.5282	4.93091
8156895	2.96308	2.61603	3.10701	2.9668	2.84449	3.24381
8156897	7.87604	7.54398	7.5091	8.08116	8.43454	8.47944
8156905	5.59064	5.32476	5.02994	5.30116	5.51091	5.55758
8156919	2.72619	2.60145	2.65007	2.82582	2.83963	3.01688
8156923	2.68964	2.78704	2.75031	2.69849	2.74783	2.75899
8156935	3.95827	3.775	3.81574	3.86886	3.89356	3.61775
8156945	5.11047	5.04091	5.34811	5.45742	5.3641	5.26314
8156969	2.11205	2.22269	2.15183	2.1058	2.30572	2.26842
8156971	2.28973	2.29946	2.27489	2.17099	2.31602	2.31036
8156982	4.21434	4.21039	4.16927	4.18009	4.29211	3.9327
8157012	2.73805	2.80518	2.92971	2.6651	2.68031	2.81222
8157014	2.29262	2.2684	2.31155	2.41359	2.37811	2.37974
8157016	2.30112	2.31303	2.27827	2.17713	2.27057	2.14612
8157018	2.35525	2.57082	2.45727	2.374	2.41206	2.20213
8157021	4.90094	4.72956	5.16527	4.00898	4.33104	4.33692
8157027	2.79466	3.01041	2.9935	2.66625	2.61853	2.7917
8157036	3.4824	3.01856	3.27218	2.99852	3.20703	3.08945
8157038	7.46798	7.74622	7.79092	7.45827	7.59372	7.37825
8157058	2.58099	2.59485	2.55186	2.37219	2.43256	2.33799
8157074	4.70258	4.78415	4.74708	4.25519	4.1521	4.0436
8157090	2.54212	2.34534	2.65116	2.70925	2.76938	2.50055
8157092	4.84117	4.59287	4.71877	5.42168	5.53824	5.22829
8157101	2.80961	2.95411	3.00874	2.67755	2.46973	3.12405
8157103	2.77692	2.66607	3.12197	2.99703	2.87902	3.27232
8157105	6.70501	6.7048	6.53574	6.8803	6.59993	6.70639
8157123	2.43639	2.48838	2.29198	2.29039	2.28359	2.29122
8157125	7.19186	7.13572	7.14339	6.80124	6.8711	7.05514
8157139	7.9067	7.77233	8.02744	7.88473	7.64337	7.7623
8157141	2.60745	2.35988	2.58379	2.51368	2.57306	2.55134
8157144	5.94446	6.05452	5.94464	5.69006	5.47965	5.44861
8157151	2.66091	2.97186	2.73835	2.91366	2.70691	2.76935
8157153	6.31863	6.26899	6.25056	7.634	7.22804	7.54137
8157173	2.62425	2.83011	2.58536	2.64998	2.68844	2.57869
8157189	2.14754	2.26066	2.14053	2.19079	2.2765	2.10727
8157191	2.90023	2.74592	2.82795	2.7495	2.74603	2.80343
8157193	2.71103	2.92995	2.88653	2.57568	2.53254	2.50176
8157203	6.4236	6.24107	6.30072	6.15925	6.52072	6.34534
8157214	2.45692	2.38624	2.71608	2.71945	2.63451	2.68451
8157216	5.99992	6.16544	6.23018	5.62391	5.47927	5.68525
8157227	2.1577	2.24859	2.08819	2.08231	2.23868	2.12329
8157229	2.09362	1.77993	1.8919	1.93131	2.21208	1.97751
8157231	2.23491	2.43511	2.41752	2.47211	2.50283	2.26258
8157233	5.53417	5.78913	5.69606	5.04486	5.04556	4.94669
8157246	4.05999	4.03215	4.02629	4.15497	4.1226	4.3249
8157253	6.62122	6.83453	6.70587	6.37359	6.37224	5.93078
8157264	5.17466	5.32301	5.30255	5.21883	5.54545	5.53943
8157270	8.88775	8.92821	8.9738	9.81806	9.69898	9.49611
8157281	2.62646	2.50011	2.36963	2.86441	2.84541	2.72295
8157283	5.20104	5.20113	5.27492	5.446	5.46976	5.44006
8157300	3.06807	2.77623	3.04168	3.2333	3.30598	3.40938
8157308	2.86701	2.83874	2.68291	2.83104	2.87554	2.7977
8157324	3.96746	3.89415	3.88913	4.17283	4.16979	4.47936
8157362	5.86626	5.91487	5.86003	5.72834	5.59028	5.63475
8157381	4.05462	4.53291	4.13652	4.03005	4.0701	3.85081
8157383	4.72871	5.05622	5.09941	5.13065	4.84595	5.08288
8157444	2.85711	2.84653	2.94423	2.93785	2.88531	3.16719
8157446	3.11922	2.9808	2.73549	2.95709	3.17492	2.62589
8157450	2.71474	2.55308	2.33223	2.51662	2.79825	2.57198
8157454	7.2294	7.13115	7.27601	7.70117	7.58803	7.77744
8157463	4.13683	4.03037	4.13801	4.30982	4.17403	4.17955
8157477	2.63981	2.53388	2.4342	2.50524	2.72229	2.67037
8157485	1.9951	2.18828	1.95305	1.99682	2.1593	2.07558
8157487	9.2095	9.31897	9.47031	9.03616	8.34128	8.54435
8157516	6.58788	6.83344	6.83879	6.74322	6.55857	6.78671
8157520	2.43003	2.29692	2.24373	2.26421	2.57649	2.30186
8157522	2.90538	2.83411	3.06644	3.20862	3.11151	3.12905
8157524	2.49999	2.31884	2.38429	2.47014	2.46886	2.41061
8157534	2.73009	2.60894	2.61027	2.53097	2.74044	2.51923
8157580	2.4346	2.33541	2.23562	2.22473	2.30417	2.19802
8157582	7.26656	7.35951	7.29758	6.7727	7.18395	7.11427
8157605	5.16651	4.66433	4.43742	2.71333	3.02802	2.83003
8157608	2.20241	2.14269	2.15863	2.30331	2.1878	2.30532
8157610	5.14269	5.26421	5.38833	5.16186	4.96412	5.04651
8157632	2.61793	2.56033	2.53089	2.60526	2.73275	2.65829
8157638	4.17562	4.20256	4.31234	4.43495	4.34813	4.52789
8157650	7.24492	7.53586	7.36728	8.11261	8.75479	8.47541
8157668	2.22223	2.12614	2.05533	2.23589	2.45765	2.28927
8157671	2.62721	2.48002	2.23755	3.02548	4.05499	3.30405
8157674	2.29534	2.23509	2.3366	2.31091	2.35685	2.43537
8157677	2.17211	2.52586	2.46631	2.70388	2.65038	2.89747
8157679	2.35816	2.36783	2.33884	2.53038	2.81798	2.75132
8157681	2.35494	2.29784	2.34376	2.33934	2.39932	2.42606
8157684	2.44802	2.44847	2.47215	2.45386	2.34507	2.51086
8157686	2.57931	2.52475	2.30038	2.52818	2.47678	2.50819
8157688	2.28317	2.09415	2.21237	1.98158	2.16113	2.29162
8157691	8.28183	8.29022	8.31598	7.06878	7.12735	7.03892
8157696	3.12699	2.90018	3.14003	3.07262	3.1912	3.2417
8157698	2.65166	2.72713	2.79953	2.7569	2.40244	2.50738
8157700	7.32008	7.38011	7.40321	7.46658	7.32007	7.31508
8157727	3.01896	2.69966	2.7181	2.65527	2.45132	2.62748
8157729	2.25917	2.34414	2.35174	2.2333	2.17807	2.2566
8157731	3.31091	3.2745	3.31601	3.42835	3.24203	3.35421
8157751	3.30576	3.23899	3.32575	3.37533	3.23382	3.29517
8157761	7.97675	8.10186	8.08117	7.20862	7.09901	6.96144
8157777	3.35601	3.28343	3.56241	3.71681	3.5381	3.41491
8157798	4.38885	3.86313	4.10503	4.03269	4.06633	4.17835
8157800	2.70237	2.61253	2.61277	2.63655	2.55508	2.54913
8157802	2.50258	2.90304	2.60123	2.74147	2.63766	2.47886
8157804	6.02586	6.16585	6.16427	5.46505	5.10078	5.20061
8157818	3.28539	3.04719	3.26842	3.38354	3.4355	3.46595
8157828	3.79799	3.82071	3.8618	4.24635	4.33563	4.44732
8157839	2.74495	2.8476	2.5227	2.71882	2.7645	2.6455
8157841	2.48463	2.44035	2.22673	2.22584	2.61692	2.36077
8157843	3.92879	4.09308	4.09994	3.8577	4.10026	3.96068
8157858	5.15736	5.11018	5.07315	5.6082	5.9503	5.78615
8157888	2.36228	2.52698	2.30508	2.26843	2.27164	2.25344
8157890	6.77744	7.13946	7.06212	5.33544	5.54339	5.50977
8157905	4.404	4.69242	4.64145	4.25622	4.09252	4.08972
8157922	3.79436	3.65142	3.89795	3.9715	3.79591	3.92597
8157933	3.96438	4.25645	3.97615	4.22163	4.43709	4.5307
8157939	8.98546	9.23329	9.16224	9.24971	9.10721	9.1572
8157941	5.01194	5.27796	5.27021	4.74496	4.7366	4.95965
8157945	6.10445	6.43376	6.21986	5.73335	5.50211	6.09605
8157947	4.41528	4.61376	4.79228	4.24711	4.41161	4.45218
8157949	3.27955	3.35122	3.09621	2.98207	3.19565	3.02731
8157976	3.07977	2.8726	3.01427	2.99548	2.85032	3.04417
8158009	4.76098	4.78994	4.7594	4.76422	4.84831	4.93546
8158022	3.56468	3.58985	3.62325	3.55357	3.63618	3.47031
8158028	3.46406	3.12839	3.25484	3.22381	3.67598	3.56806
8158057	2.45391	2.43672	2.29404	2.31867	2.27864	2.3679
8158059	8.06499	8.01239	8.0228	8.22714	8.11635	8.14355
8158081	2.88441	2.97953	3.13315	2.99374	2.7986	2.82138
8158094	2.86522	2.71892	2.87061	2.89337	2.87117	2.84817
8158112	7.52853	7.6598	7.56986	7.73866	7.7265	7.71551
8158123	5.36289	5.24539	5.39795	5.05821	5.08728	5.12566
8158145	4.32081	3.89588	4.19416	4.10827	4.23372	4.04641
8158147	3.33986	3.49043	3.70924	3.40452	3.48361	3.50554
8158164	2.42855	2.19799	2.30693	2.46092	2.34218	2.42817
8158167	2.91448	3.06417	3.04376	3.07408	3.22447	2.8957
8158177	5.43702	5.32243	5.35293	5.36991	5.51276	5.4404
8158183	5.94111	6.18575	5.94606	6.36476	6.6845	6.64386
8158204	3.44527	3.44415	3.34904	3.78146	3.854	3.9551
8158212	4.41192	4.57264	4.34347	4.35513	4.05959	4.16125
8158214	4.83392	4.80981	5.076	5.35541	5.23612	5.27905
8158224	5.41499	5.81676	5.60308	5.56293	5.57937	5.45063
8158240	9.08811	9.07725	9.14402	9.12348	8.79451	8.74587
8158242	5.13315	5.18491	5.23972	5.09862	5.07647	5.2031
8158250	5.97126	5.83646	5.96839	5.61257	5.79041	5.89817
8158269	5.23323	5.3346	5.04503	5.4087	5.41185	5.39331
8158298	4.4912	4.26019	4.43092	4.7293	4.30931	4.78555
8158317	7.94593	7.96143	7.90234	7.69761	7.58559	7.65453
8158372	8.82328	8.71188	8.86864	8.81432	8.8468	8.75291
8158380	3.2359	3.081	3.30711	3.14509	3.40124	3.40095
8158404	2.30414	2.30804	2.36589	2.21986	2.3485	2.21578
8158406	6.34074	6.45719	6.54411	6.24814	6.36642	6.202
8158418	4.02298	4.15813	4.11489	4.20925	4.23994	4.32685
8158424	6.16575	6.19249	6.24958	6.85069	6.75921	6.85154
8158431	5.41956	5.48466	5.35783	4.64718	4.5618	4.30335
8158446	6.13412	6.29879	6.11358	6.72909	6.72228	6.73695
8158492	3.6204	3.7647	3.75004	3.7133	3.51632	3.82612
8158511	2.37754	2.35278	2.16555	2.11922	2.37309	2.11236
8158513	3.78524	4.00996	4.04651	4.10659	3.92562	4.47284
8158523	5.97819	6.18551	6.07979	6.02557	6.19148	6.17085
8158539	3.19618	3.03108	2.98581	2.99686	3.0836	2.97445
8158542	2.86499	2.98202	2.57162	2.63491	2.87164	2.56637
8158544	4.25382	4.46345	4.2587	4.55576	4.52019	4.86543
8158554	5.10857	4.60247	5.10689	5.01969	5.317	5.07652
8158560	5.52767	5.52867	5.58764	5.92194	5.90939	5.84726
8158568	4.10172	4.08256	4.00581	3.98835	3.95582	4.22556
8158597	6.9519	6.98705	6.98865	6.88476	6.88531	7.0615
8158625	2.95856	2.83733	2.82477	3.13817	2.91357	2.98321
8158627	6.52582	6.65432	6.29691	6.60528	6.75368	6.87461
8158637	2.86221	2.94424	3.20569	3.3356	3.03415	2.97782
8158664	2.10475	2.05659	2.15457	2.0559	2.12246	2.07001
8158666	3.35479	3.30238	3.50797	3.51062	3.41315	3.8605
8158671	5.59846	5.71183	5.89862	5.68345	5.57731	5.83684
8158684	3.34329	3.54996	3.43791	3.7938	3.43629	3.45475
8158686	6.30654	6.36434	6.26255	6.5249	6.48964	6.573
8158708	3.72263	3.43124	3.74402	3.86208	3.81594	3.85371
8158714	5.71802	6.12482	5.90806	6.18657	6.25946	6.07463
8158725	7.36468	7.48627	7.53817	7.49625	7.40945	7.43713
8158739	3.64368	3.69944	3.75069	3.74986	3.61228	3.8415
8158771	2.8668	2.68086	2.68767	2.82588	2.75247	2.80462
8158783	6.88695	6.8717	6.74547	6.68602	6.53666	6.63959
8158823	2.21539	2.20518	2.33471	2.3571	2.31246	2.30141
8158825	3.76899	3.5944	4.02722	3.79848	3.61985	3.9214
8158829	7.44779	7.71561	7.61925	7.29732	7.32392	7.38275
8158839	6.84176	7.18774	7.00967	6.84028	6.84026	6.876
8158862	2.97958	3.0899	2.53956	2.68039	2.87453	2.73691
8158864	2.97958	3.0899	2.53956	2.68039	2.87453	2.73691
8158866	5.66719	5.69255	5.57365	5.5407	5.49296	5.56511
8158890	3.96312	3.74617	4.05952	4.20852	3.78429	4.25718
8158902	2.84461	2.80284	2.86811	2.90378	2.75794	2.92328
8158910	2.80774	3.03117	2.94288	2.49808	2.88365	2.92935
8158912	3.74145	3.5443	3.81045	3.77264	3.59025	3.71182
8158918	4.82482	4.86231	4.99081	5.04625	4.91478	5.16379
8158928	1.91262	2.0555	1.96978	1.94784	1.93326	1.99382
8158930	3.51568	3.45884	3.75624	3.47006	3.52908	3.54558
8158939	4.07082	3.84327	4.19278	4.03594	3.94059	3.99449
